UnitID,Institution Name,Tuition and fees (F0001_F3),Imputation/Status Flag For Tuition and fees (F0001_F3),Federal appropriations  grants and contracts (F0001_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F0001_F3),State and local appropriations  grants and contracts (F0001_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F0001_F3),Private grants and contracts (F0001_F3),Imputation/Status Flag For Private grants and contracts (F0001_F3),Investment income and investment gains (losses) included in net income (F0001_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0001_F3),Sales and services of educational activities (F0001_F3),Imputation/Status Flag For Sales and services of educational activities (F0001_F3),Sales and services of auxiliary enterprises (F0001_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0001_F3),Other revenue (F0001_F3),Imputation/Status Flag For Other revenue (F0001_F3),Total revenues and investment return (F0001_F3),Imputation/Status Flag For Total revenues and investment return (F0001_F3)
208062,A'ARTS COLLEGE OF BEAUTY,302881,P,0,P,0,P,0,P,112,P,119655,P,0,P,-11571,P,411077,P
436526,A.B.I. School of Barbering & Cosmetology of Chelsea Inc.,219790,P,71575,P,19374,P,0,P,0,P,3972,P,823,P,0,P,315534,P
419378,A1 Business and Technical College,252909,R,0,R,0,R,0,R,0,R,44708,R,0,R,1428024,R,1725641,R
161615,Aaron's Academy of Beauty,200340,R,0,Z,0,Z,0,Z,0,Z,95095,R,0,Z,0,R,295435,R
176497,Abbott Academy of Cosmetology Arts and Sciences LLC,370486,N,0,N,0,N,0,N,0,N,18755,N,0,N,-180935,N,208306,N
106281,ABC Beauty College Inc,114069,R,0,Z,0,Z,0,Z,0,Z,45220,R,0,Z,32466,R,191755,R
421896,Academia Serrant Inc,374782,R,64956,R,2132,R,0,R,0,R,0,R,0,R,238977,R,680847,R
429003,Academia Vocational Del Turabo,404730,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,404730,R
172866,Academy College,2037371,R,161859,R,187455,R,2000,R,20893,R,203381,R,107373,R,0,R,2720332,R
108232,Academy of Art University,73404321,R,0,R,0,R,0,R,555729,R,0,R,6300671,R,336069,R,80596790,R
372462,Academy of Cosmetology,184754,R,0,R,0,R,0,R,0,R,68910,R,0,R,-27143,R,226521,R
409209,Academy of Cosmetology,375000,R,0,R,0,R,0,R,0,R,126000,R,0,R,20000,R,521000,R
179991,Academy of Cosmetology Inc,7858,P,0,P,0,P,0,P,0,P,0,P,0,P,271159,P,279017,P
363457,Academy of Court Reporting-Clawson,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
154633,Academy of Hair Design Inc,8225,C,0,C,0,C,0,C,0,C,1453,C,25,C,295377,C,305080,R
175476,Academy of Hair Design Seven,89940,R,0,Z,0,Z,0,Z,0,Z,7658,R,0,Z,-11001,R,86597,R
175722,Academy of Hair Design-Grenada,132319,R,0,Z,0,Z,0,Z,195,R,44042,R,0,Z,0,R,176556,R
374316,Academy of Hair Design-Jackson,196344,R,0,Z,0,Z,0,Z,49,R,126555,R,0,R,0,R,322948,R
181880,Academy of Hair Design-Las Vegas,908323,R,0,R,0,R,0,R,21618,R,394722,R,0,R,0,R,1324663,R
434274,Academy of Hair Design-Lufkin,5800,R,0,R,0,R,0,R,0,R,65415,R,0,R,110398,R,181613,R
382461,Academy of Hair Design-Pearl,192419,R,0,Z,0,Z,0,Z,0,Z,89363,R,0,Z,61,R,281843,R
208080,Academy of Hair Design-Salem,228146,R,90768,R,0,R,0,R,0,R,121544,R,0,R,-59381,R,381077,R
376446,Academy of Hair Technology,359038,R,0,R,0,R,0,R,0,R,18710,R,103514,R,6597,R,487859,R
367264,Academy of Healing Arts,4791142,R,0,R,0,R,0,R,50318,R,0,R,0,R,0,R,4841460,R
437501,Academy of Massage Therapy,576796,R,0,R,0,R,0,R,0,R,82737,R,89675,R,0,R,749208,R
416430,ACADEMY OF MEDICAL AND BUSINESS CAREERS,849743,R,0,R,0,R,0,R,2701,R,0,R,0,R,0,R,852444,R
136048,Academy of Palm Beach,65774,R,65774,R,0,R,0,R,0,R,175782,R,0,R,476931,R,784261,R
108287,Academy of Professional Careers,2038113,R,0,R,0,R,0,R,0,R,51775,R,20,R,6860,R,2096768,R
107293,Academy of Salon and Spa,110109,R,0,Z,0,Z,0,Z,0,Z,45532,R,0,Z,0,R,155641,R
108393,Academy Pacific Travel College,739551,P,738834,P,21260,P,267080,P,0,P,760094,P,259862,P,141056,P,2927737,P
161624,Accutech Career Institute,3003814,R,0,R,0,R,0,R,0,R,0,R,218721,R,0,R,3222535,R
419022,ACT College,1136257,R,0,Z,0,Z,0,Z,29671,R,0,Z,33096,R,2353175,R,3552199,R
439969,Acupuncture and Massage College,0,R,0,Z,0,Z,0,Z,0,R,119187,R,0,R,651736,R,770923,R
419314,Adirondack Beauty School,112716,R,41299,R,16414,R,0,Z,0,Z,0,Z,14516,R,0,R,184945,R
262369,Adrian's Beauty College of Turlock,5156,R,70995,R,0,Z,0,Z,0,Z,110781,R,0,R,120224,R,307156,R
437608,Advanced Barber College and Hair Design,342421,R,0,R,0,R,0,R,0,R,29212,R,0,Z,-52092,R,319541,R
238166,Advanced Institute of Hair Design-Glendale,346140,R,254384,R,0,Z,0,Z,0,Z,410506,R,0,Z,0,R,1011030,R
231411,Advanced Technology Institute,1952839,R,222241,R,0,Z,109582,R,183265,R,0,Z,209170,R,111923,R,2789020,R
423397,Advantage Technical College,504684,R,0,Z,0,Z,0,Z,265,R,0,Z,0,Z,0,R,504949,R
161651,Aesthetics Institute of Cosmetology,266455,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,266455,R
134811,AI Miami International University of Art and Design,11027478,R,0,Z,0,Z,0,Z,259426,R,811985,R,782404,R,0,R,12881293,R
419147,Ailano School of Cosmetology,54000,R,54000,R,0,R,0,R,0,R,13000,R,0,R,190535,R,311535,R
371034,Alabama State College of Barber Styling,83000,R,0,R,0,R,0,R,0,R,0,Z,0,Z,29329,R,112329,R
437893,ALABAMA STATE COLLEGE OF BARBER STYLING,42000,R,0,R,0,R,0,R,0,R,0,R,0,R,-5803,R,36197,R
103501,Alaska Career College,1646314,R,0,R,0,R,0,R,9297,R,5893,R,0,R,-15190,R,1646314,R
187514,Albuquerque Barber College,75628,R,116679,R,0,R,0,R,0,R,15441,R,0,R,0,R,207748,R
158079,Alexandria Academy of Beauty Culture,196561,R,0,R,0,R,0,R,0,R,44082,R,0,R,0,R,240643,R
393524,Alhambra Beauty College,753902,R,0,R,0,R,0,R,0,R,46272,R,0,Z,0,R,800174,R
210599,All-State Career School,3117631,R,0,Z,0,R,0,R,0,R,0,R,0,R,60000,R,3177631,R
418658,All-State Career School-Pittsburgh,1238496,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1238496,R
373784,All-State Career-Baltimore,2646480,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2646480,R
231721,Allegiance Beauty School,25760,R,119758,R,0,R,0,R,1262,R,0,R,17192,R,0,R,163972,R
367316,Allied Health Careers,1015691,R,70,R,0,R,0,R,1905,R,0,R,171663,R,300579,R,1489908,R
183901,Allied Medical and Technical Institute,1621113,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1621113,R
248192,Allure Beauty College,39812,P,54177,P,0,P,0,P,0,P,18018,P,0,P,-18580,P,93427,P
142850,ALTAMORE SCHOOL OF COSMETOLOGY INC,174970,N,0,N,0,N,0,N,0,N,88868,N,0,N,0,N,263838,N
436517,Alternative Conjunction Clinic & Sch of Mass Ther,192828,R,0,R,0,R,0,R,0,R,209640,R,0,R,-3617,R,398851,R
438647,Altierus Career College-Chesapeake,3662483,R,0,R,0,R,0,R,0,R,0,R,1203,R,6101,R,3669787,R
126401,Altierus Career College-Colorado Springs,4410568,R,0,R,0,R,0,R,0,R,0,R,380303,R,39559,R,4830430,R
227003,Altierus Career College-San Antonio,6190650,R,0,R,0,R,0,R,0,R,0,R,624,R,11996,R,6203270,R
137801,Altierus Career College-Tampa,8752181,R,0,Z,0,Z,0,Z,0,Z,0,Z,583483,R,158455,R,9494119,R
127787,Altierus Career College-Thornton,4554747,R,0,R,0,R,0,R,0,Z,0,R,376572,R,7860,R,4939179,R
171322,Altierus Career Education-Southfield,7676845,R,0,R,0,R,0,R,0,R,0,R,0,R,7975,R,7684820,R
210748,Altoona Beauty School Inc,326494,P,40638,P,0,P,775,P,0,P,47800,P,0,P,-220821,P,194886,P
142869,Alvareitas College of Cosmetology-Edwardsville,1035727,N,0,N,0,N,0,N,0,N,874108,N,165159,N,-279451,N,1795543,N
142878,Alvareitas College of Cosmetology-Godfrey,518824,N,0,N,0,N,0,N,404427,N,79243,N,0,N,-15628,N,986866,N
385558,AMBASSADOR INSTITUTE OF TRAVEL,134500,L,0,L,0,L,0,L,0,L,0,L,0,L,0,L,134500,L
142887,American Academy of Art College,5102557,R,384105,R,0,R,0,R,75670,R,0,R,0,R,0,R,5562332,R
417497,American Academy of Hair Design,556401,R,0,R,0,R,0,R,0,R,114771,R,0,R,89269,R,760441,R
431637,American Beauty Academy,164741,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,164741,R
108977,American Beauty College,89369,R,0,R,0,R,0,R,0,R,14942,R,0,Z,0,R,104311,R
222646,AMERICAN BEAUTY COLLEGE,321713,N,0,N,0,N,0,N,0,N,109129,N,0,N,-146971,N,283871,N
365453,American Beauty Institute,7500,R,0,Z,0,Z,0,Z,0,Z,10173,R,0,Z,58329,R,76002,R
206783,American Broadcasting School-Oklahoma City,1456489,R,0,R,0,R,0,R,12200,R,0,R,0,R,-85,R,1468604,R
382674,AMERICAN BUSINESS COLLEGE,2020085,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2020085,R
109040,American Career College-Los Angeles,10186229,R,0,R,0,R,0,R,25973,R,0,R,0,R,0,R,10212202,R
213738,American Center for Technical Arts and Sciences,1079828,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,782700,R,1862528,R
372985,AMERICAN COLLEGE HAWAII,7919896,N,3133372,N,472122,N,0,N,34176,N,7919896,N,0,N,-11559566,N,7919896,N
429085,American College of Acupuncture and Oriental Med,806475,R,0,Z,0,Z,0,Z,0,Z,228635,R,0,Z,2118,R,1037228,R
365143,AMERICAN COLLEGE OF BUSINESS,1039323,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1039323,R
179229,American College of Hair Design Inc,58199,R,33066,R,0,Z,0,Z,0,Z,104993,R,0,Z,0,R,196258,R
153092,American College of Hairstyling-Cedar Rapids,71918,R,0,R,0,R,0,R,0,R,107770,R,6121,R,0,R,185809,R
153588,American College of Hairstyling-Des Moines,118283,R,0,R,3210,R,0,R,4304,R,113990,R,4504,R,-3210,R,241081,R
429216,American College of Medical Technology,684819,R,1296454,R,0,R,323622,R,0,R,879,R,0,R,0,R,2305774,R
222691,American Commercial College-Abilene,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
222682,American Commercial College-Lubbock,1160434,R,0,R,432769,R,0,R,23510,R,2517304,R,0,R,0,R,4134017,R
222707,American Commercial College-Odessa,1270304,P,0,P,419226,P,0,P,22774,P,2438525,P,0,P,-146186,P,4004643,P
222673,American Commercial College-San Angelo,330446,R,0,R,138920,R,0,R,0,R,0,R,0,R,4378872,R,4848238,R
423582,American Commercial College-Wichita Falls,1140649,P,0,P,419226,P,0,P,22774,P,2438525,P,0,P,-16531,P,4004643,P
241146,American Educational College,785721,N,0,N,0,N,0,N,0,N,289487,N,0,N,166145,N,1241353,N
103811,American Institute of Trucking,2171788,R,0,R,0,R,0,R,35798,R,0,R,939589,R,-35797,R,3111378,R
129482,American Institute-West Hartford,2336136,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2336136,R
109013,American InterContinental University,12118055,R,0,R,0,R,0,R,0,R,0,R,0,R,681232,R,12799287,R
138725,American InterContinental University,16634059,R,0,R,0,R,0,R,0,R,0,R,884731,R,-884731,R,16634059,R
